user_id,item_id,gender,age_group,category,device,hour,price,user_click_count,item_ctr,label
117,333,M,50s,food,pc,2,363.77,4,0.30483168179885545,0
267,282,M,50s,electronics,tablet,21,224.85,4,0.060589387871940494,0
611,470,M,20s,food,pc,0,358.53,7,0.21670992112885526,0
485,21,F,10s,electronics,tablet,5,391.27,4,0.154680416635905,0
509,228,F,50s,food,tablet,22,422.38,4,0.05863559220779808,0
298,376,F,50s,book,mobile,19,365.37,4,0.249176946912341,0
909,130,M,20s,sports,mobile,19,84.21,1,0.31037913119224414,0
164,175,F,40s,fashion,pc,18,468.46,6,0.18476197327760524,0
376,108,F,40s,electronics,mobile,20,110.63,4,0.08787746808490607,0
653,414,M,10s,food,tablet,12,182.0,5,0.14298337349978688,1
268,283,M,30s,fashion,pc,16,217.41,4,0.2292363020451875,0
549,71,F,20s,electronics,mobile,21,357.64,5,0.12528705378046834,0
74,404,M,20s,electronics,mobile,17,352.11,5,0.2783952620051818,0
508,50,F,50s,book,mobile,19,481.05,6,0.07276667966052688,0
73,95,M,50s,food,tablet,5,98.31,6,0.09782329528252472,0
308,279,F,20s,fashion,mobile,10,228.11,3,0.10275698577656937,1
199,397,M,30s,food,pc,5,105.85,6,0.011345629152339477,0
130,337,M,40s,food,pc,6,337.92,11,0.2567889209117251,0
758,132,M,10s,sports,pc,0,110.45,5,0.21898710065064597,0
824,398,M,40s,electronics,tablet,21,434.61,4,0.1404585564107529,0
572,276,F,10s,electronics,mobile,23,491.46,8,0.2821565732793289,0
791,380,F,30s,sports,pc,7,161.84,2,0.36090824229696655,0
615,13,M,20s,sports,mobile,13,370.98,10,0.09336573710273229,0
808,3,F,30s,food,mobile,21,268.74,5,0.10826465060115892,0
832,474,M,20s,electronics,pc,19,182.84,7,0.1520899225556843,0
487,474,M,50s,fashion,tablet,0,99.66,6,0.38720148560224815,0
853,466,F,10s,book,pc,4,361.01,6,0.19854265869464827,0
151,224,F,50s,sports,pc,4,83.58,8,0.16397496267757236,0
669,462,F,20s,fashion,tablet,13,143.92,3,0.2192396946324066,0
206,175,F,10s,fashion,mobile,6,460.21,4,0.168162641389302,0
986,387,F,10s,food,mobile,16,256.64,4,0.4057418320623042,0
179,385,F,50s,sports,tablet,10,427.77,4,0.06744966339120999,0
197,90,F,10s,fashion,pc,21,384.93,1,0.3164113966123487,0
735,408,M,20s,book,tablet,6,191.24,6,0.24106679415108936,0
89,241,F,20s,fashion,pc,0,112.92,4,0.5201297800808085,0
799,35,M,50s,book,tablet,14,54.46,5,0.0974238884269768,0
434,14,F,30s,book,mobile,18,480.51,6,0.18545147518836502,0
788,195,F,20s,book,tablet,9,165.73,6,0.35224110971043654,0
748,397,M,20s,sports,tablet,8,338.19,5,0.31494268207089315,0
183,431,M,10s,book,pc,12,366.5,4,0.12382688639942471,0
209,306,M,10s,sports,pc,23,102.85,6,0.11081876676184393,0
493,334,M,20s,fashion,pc,12,348.43,5,0.05236323636681099,0
130,213,F,50s,book,tablet,5,9.61,3,0.27967675468895764,0
665,410,F,30s,electronics,tablet,7,212.01,7,0.14524725558497042,0
13,3,M,10s,fashion,pc,11,178.45,7,0.21412312006914536,0
634,179,M,10s,electronics,mobile,1,466.74,5,0.03733369686431462,0
871,40,F,30s,electronics,pc,15,493.08,6,0.015948171227264548,0
732,452,F,10s,food,tablet,11,147.53,9,0.1790386910746718,0
106,164,M,50s,sports,tablet,22,306.95,4,0.17692119657169803,0
375,307,F,10s,food,pc,17,373.88,5,0.23374772689559767,0
582,235,F,10s,sports,pc,2,99.6,5,0.28589713116709875,1
707,257,M,20s,food,tablet,17,344.87,4,0.29497663922416867,0
698,360,M,50s,fashion,tablet,10,132.56,6,0.2312002085239746,0
99,495,M,50s,electronics,mobile,4,88.59,4,0.3367046665709913,1
594,417,M,20s,fashion,pc,12,426.08,2,0.32114631218404655,0
587,391,F,40s,sports,pc,9,253.73,4,0.29004723963536655,0
886,373,M,30s,electronics,mobile,20,152.0,2,0.08930819725521706,1
852,116,F,50s,electronics,tablet,21,205.32,10,0.06181341096228203,0
192,52,F,40s,sports,tablet,14,209.52,6,0.07052827987503853,0
325,376,F,30s,fashion,mobile,5,386.17,9,0.36488289082363917,1
979,395,F,50s,electronics,pc,15,443.95,2,0.011556231362053934,0
726,411,M,10s,fashion,tablet,22,240.45,8,0.08581598942242741,0
827,142,F,50s,fashion,mobile,7,164.83,6,0.05778287708409446,0
956,86,M,30s,fashion,mobile,19,365.0,8,0.11108647856668162,0
467,464,F,40s,electronics,mobile,2,453.13,8,0.29693878877952856,1
894,46,M,10s,book,tablet,4,61.47,3,0.0805033749755855,1
367,332,F,30s,food,tablet,14,399.42,3,0.009857831914717162,0
318,497,F,30s,sports,mobile,2,280.8,4,0.22044899173285648,0
144,238,M,50s,fashion,mobile,14,434.46,7,0.2437917863791519,1
384,10,M,20s,electronics,tablet,1,259.48,6,0.08093448681448046,1
216,152,M,20s,sports,tablet,11,431.98,5,0.11407229926685944,0
361,61,M,10s,book,tablet,4,279.47,3,0.17476747048531557,0
324,494,F,30s,book,tablet,8,76.72,4,0.2329175177886233,1
15,18,F,40s,electronics,tablet,21,7.45,5,0.04537373149202813,0
217,86,F,10s,fashion,mobile,3,311.91,6,0.2536605422063793,1
492,137,F,10s,book,tablet,22,298.1,9,0.10038026612933552,0
951,401,F,50s,book,tablet,20,109.06,4,0.37053951850252714,1
547,230,M,40s,book,mobile,6,426.06,5,0.19427373852778237,0
183,128,M,30s,electronics,mobile,15,434.54,4,0.1440254076361507,0
270,104,F,30s,sports,pc,12,403.07,5,0.16968141649974283,0
945,186,M,30s,food,tablet,1,468.61,1,0.30318333953926385,0
467,397,F,10s,electronics,pc,1,255.8,5,0.13741426515954605,0
870,178,F,50s,fashion,pc,8,352.64,5,0.0974520371665576,0
612,357,M,10s,electronics,mobile,14,452.71,4,0.17402766433142178,1
519,6,F,20s,electronics,mobile,3,230.84,7,0.3555679212443157,1
542,341,M,20s,food,pc,16,311.12,5,0.197329163388485,0
467,307,F,30s,food,pc,8,258.83,2,0.1563773405794032,0
305,36,M,50s,food,pc,14,491.71,5,0.37232604829563604,0
985,327,F,30s,sports,pc,0,221.63,6,0.4018812229125902,0
144,356,F,30s,electronics,tablet,1,161.93,4,0.08107489128187896,0
111,281,M,10s,fashion,pc,8,316.67,2,0.10913922421585867,0
232,395,F,30s,food,mobile,10,143.94,6,0.35628545881110485,0
691,300,F,30s,food,pc,18,429.5,12,0.043215430109200904,0
584,14,M,50s,electronics,pc,0,446.66,3,0.36779165857186624,0
722,237,M,50s,fashion,mobile,18,175.81,8,0.0505162948493791,1
732,285,M,50s,food,pc,8,182.39,8,0.062385476054317476,1
592,330,F,30s,electronics,mobile,1,47.88,6,0.06368311981421763,0
500,50,M,50s,book,tablet,4,131.67,7,0.2208541950984172,0
595,496,M,50s,sports,tablet,16,38.61,7,0.28656151812720543,1
554,261,M,40s,electronics,mobile,0,379.83,7,0.16679092580074448,0
273,456,F,40s,food,tablet,13,94.26,1,0.06455498035986422,0
703,110,M,20s,fashion,tablet,11,44.07,3,0.27617436098877923,1
173,197,F,10s,book,tablet,22,86.34,6,0.35908991442880617,0
973,378,F,10s,fashion,mobile,9,191.78,6,0.20885099785347364,1
7,252,M,50s,fashion,pc,18,214.13,2,0.18137848074078897,0
155,88,F,20s,fashion,tablet,14,449.8,6,0.24510790985168393,0
522,488,F,20s,electronics,pc,0,143.41,2,0.12587931144153963,0
546,313,F,40s,electronics,pc,0,360.27,3,0.37601454263077944,0
548,26,F,20s,sports,tablet,10,447.98,5,0.42179406862411917,1
921,262,F,30s,book,tablet,10,429.07,8,0.12854314230124989,0
518,144,M,50s,fashion,pc,4,103.49,2,0.17819604112305015,0
920,60,M,30s,food,tablet,2,143.46,2,0.3074676802302888,0
914,356,M,10s,fashion,mobile,10,31.95,4,0.060424395062342595,0
215,268,F,40s,book,mobile,3,244.23,7,0.0598686840829995,1
134,75,M,30s,fashion,tablet,5,205.61,5,0.17700983084578198,0
285,3,F,50s,electronics,pc,17,274.93,6,0.4659004195680475,1
126,63,F,30s,electronics,tablet,6,231.65,7,0.12881200147403757,1
921,236,F,30s,book,mobile,20,369.22,5,0.1487711436102266,0
439,448,F,20s,sports,pc,23,336.57,4,0.17470218030404688,0
849,446,M,40s,fashion,tablet,3,217.16,7,0.3812160552568229,0
686,229,F,10s,book,mobile,13,23.73,5,0.21416569819389697,0
152,390,M,50s,food,pc,7,175.18,6,0.20375488651722212,0
331,275,M,50s,food,mobile,19,165.47,2,0.186715230121141,0
538,18,F,10s,sports,tablet,10,49.23,3,0.2875022080122617,1
383,80,M,50s,electronics,tablet,13,155.6,2,0.173093712018539,1
115,215,M,20s,book,mobile,20,493.75,4,0.03282079786596628,0
894,171,M,30s,fashion,mobile,2,411.52,4,0.254604573425537,0
482,485,F,20s,book,mobile,10,401.81,5,0.23040987948177571,1
284,329,F,20s,sports,mobile,3,422.44,4,0.06751172952084891,0
899,255,F,20s,book,mobile,8,433.2,2,0.08630856788732397,0
75,387,M,10s,sports,pc,4,166.05,4,0.1568762537914322,0
166,126,M,40s,sports,tablet,12,164.52,2,0.09794622892760693,0
189,255,F,10s,sports,pc,19,171.54,1,0.14231816859325538,0
78,72,F,10s,book,mobile,3,410.18,10,0.19586675679023388,1
947,38,M,20s,food,pc,6,399.67,4,0.2014825435317234,0
602,324,F,40s,fashion,tablet,1,13.37,5,0.24144767543787732,0
688,204,F,10s,sports,mobile,19,474.84,7,0.11935352257512023,0
21,172,M,40s,electronics,mobile,18,146.36,5,0.04996803392329877,0
566,223,M,20s,sports,tablet,6,314.94,6,0.04855621280342261,0
184,217,F,10s,book,pc,19,321.76,3,0.27464895695826946,0
871,245,F,40s,sports,tablet,23,61.13,8,0.3318119778258635,0
222,336,F,50s,electronics,tablet,20,349.4,6,0.1761745030488902,1
827,191,F,10s,food,pc,8,269.12,11,0.18070245684112668,0
328,298,M,10s,book,pc,18,307.4,3,0.17687392685843742,1
179,320,F,10s,book,mobile,19,226.23,1,0.28184353599279094,0
788,182,F,40s,book,mobile,1,403.16,4,0.2501191251564356,0
112,334,M,30s,electronics,mobile,20,319.4,4,0.31701526402666735,1
736,383,M,10s,book,tablet,15,100.5,4,0.16725674210442623,0
726,205,M,50s,food,pc,5,377.6,6,0.4007097892675075,0
59,361,M,50s,fashion,pc,18,253.77,6,0.1439793119853366,0
327,199,M,20s,fashion,mobile,17,23.45,7,0.2589273762079269,0
905,332,M,30s,sports,tablet,16,200.45,5,0.2807689033538002,0
621,165,M,30s,fashion,tablet,10,203.85,3,0.411564626792081,0
897,242,F,40s,electronics,pc,22,401.71,9,0.27336355523750155,0
669,388,F,20s,fashion,pc,3,120.81,6,0.10051233146258624,0
191,130,M,40s,electronics,pc,23,229.0,5,0.5602043427284314,1
200,227,F,20s,electronics,pc,7,31.93,6,0.1087586459548149,0
312,122,F,30s,sports,tablet,23,441.31,3,0.12195310021343433,1
708,44,M,40s,fashion,mobile,17,224.69,0,0.255218480293499,0
35,451,M,20s,sports,pc,12,429.01,5,0.22591507513387965,0
379,196,M,30s,book,pc,20,340.23,6,0.11451948249325088,0
387,358,M,30s,food,pc,7,163.33,4,0.26717033932535317,0
758,204,M,10s,fashion,tablet,9,357.79,5,0.15056033521326756,0
237,467,F,40s,book,mobile,17,237.08,6,0.1930726804509918,0
616,458,F,10s,book,tablet,17,173.91,4,0.21780959069232686,0
519,318,M,30s,sports,mobile,16,335.62,5,0.22957688523892128,0
283,257,M,40s,sports,tablet,15,388.3,5,0.20681696287863477,0
1,17,F,40s,food,pc,5,345.86,3,0.1270738320162151,1
731,272,F,50s,food,pc,13,234.12,1,0.28516319675680496,0
464,9,F,20s,food,mobile,4,133.36,0,0.39030280983225135,0
230,249,M,50s,food,tablet,14,406.15,9,0.10384477579631327,1
967,437,M,50s,sports,mobile,12,176.59,11,0.3678744029848955,0
172,201,F,30s,electronics,tablet,15,308.41,5,0.02037592356297871,0
87,59,M,20s,sports,pc,15,62.1,6,0.11452879691010064,0
553,375,F,50s,electronics,mobile,16,371.44,5,0.24527276273310467,0
123,393,M,50s,sports,mobile,23,476.69,5,0.1387538834552489,0
843,140,M,40s,sports,pc,23,227.4,4,0.32312879388209137,0
298,119,F,30s,food,pc,4,276.44,6,0.3667082077233658,1
885,41,F,50s,electronics,pc,10,450.25,13,0.05033403371571064,1
929,399,M,20s,book,pc,14,398.67,12,0.14408336896882734,0
690,322,F,10s,book,pc,2,481.33,4,0.32674873479946603,0
575,331,M,10s,book,pc,7,136.7,5,0.29576445183375205,0
484,267,F,30s,food,tablet,2,237.65,5,0.18276360677943332,0
165,8,F,10s,book,tablet,3,230.54,6,0.202892531037509,0
699,183,M,40s,sports,mobile,13,239.19,6,0.07122786267157737,0
383,480,M,40s,food,tablet,22,457.0,5,0.1921784132267466,0
209,134,M,20s,book,mobile,22,106.73,4,0.13141285535195796,1
739,181,F,30s,food,tablet,19,447.97,6,0.16363431733478737,1
432,404,F,30s,sports,tablet,5,287.71,4,0.12395418733512505,0
389,423,M,10s,food,pc,23,270.74,7,0.12898341312076614,0
560,355,F,50s,book,tablet,22,211.17,3,0.14315653652811305,0
224,72,M,50s,food,tablet,3,272.12,5,0.22745007294785155,1
3,498,M,50s,fashion,tablet,11,402.63,5,0.12603820868694401,0
372,113,M,20s,book,pc,1,248.66,3,0.2504877566584276,0
687,107,M,30s,sports,pc,17,389.13,4,0.16875225081110357,0
446,290,M,10s,electronics,tablet,13,211.24,0,0.1959587779379952,0
611,313,F,20s,food,mobile,7,95.53,9,0.2657153330811813,0
116,117,F,40s,food,tablet,7,210.26,3,0.3197545036930874,0
270,120,M,40s,book,pc,11,363.06,4,0.2298389155034363,0
447,147,F,40s,book,pc,0,426.62,2,0.4331992963614408,1
368,327,M,30s,fashion,mobile,0,386.95,2,0.26879241986934715,0
253,415,F,40s,sports,pc,3,190.35,2,0.42355649658504346,0
317,210,F,50s,food,pc,16,291.68,8,0.3496005686024549,0
415,296,M,40s,food,tablet,9,183.42,4,0.24464394160600345,0
95,398,F,20s,electronics,mobile,0,353.73,2,0.06714388646750691,1
785,103,M,40s,food,pc,10,221.04,7,0.31543337638117497,0
892,124,F,50s,food,pc,20,383.59,4,0.15549548905285618,1
24,245,M,40s,fashion,tablet,16,11.33,6,0.40259696409858614,1
628,379,M,10s,electronics,tablet,9,173.38,4,0.002682116632629522,0
663,356,M,50s,food,tablet,5,439.72,6,0.14908205190494592,0
850,209,M,30s,food,tablet,3,165.15,6,0.17634857938695445,0
50,421,M,40s,sports,mobile,12,200.41,6,0.13943288110362426,0
502,428,M,20s,food,tablet,10,396.41,9,0.17648604414629215,0
718,393,F,40s,fashion,mobile,4,51.83,3,0.3549603426226261,0
498,314,M,20s,food,pc,13,159.39,6,0.3493387475704185,0
335,404,F,10s,food,pc,1,388.36,5,0.10380334559894543,0
79,109,M,30s,book,tablet,2,478.72,2,0.22635746465611908,0
582,377,F,50s,food,tablet,2,392.5,9,0.44812387563067896,0
27,348,M,50s,electronics,tablet,10,90.34,6,0.17546488443202493,0
271,50,M,30s,book,pc,8,418.33,4,0.048071138672895725,0
562,404,F,10s,electronics,pc,18,240.51,4,0.013413292151072696,0
804,105,M,10s,electronics,pc,9,392.59,5,0.2580141311585936,0
247,420,M,40s,fashion,mobile,20,123.48,2,0.0825032988599619,1
776,373,M,10s,food,pc,5,173.86,7,0.35932390376914985,0
591,27,M,40s,electronics,tablet,21,451.31,5,0.2767014595482371,0
387,456,F,20s,food,mobile,5,455.85,9,0.04376407290257458,0
702,288,M,30s,food,mobile,0,146.16,4,0.3229203286718405,0
559,257,F,20s,fashion,mobile,21,46.36,6,0.34034952690990666,1
973,273,M,20s,fashion,pc,0,464.86,6,0.23156456052806443,0
361,137,M,20s,electronics,pc,21,153.7,2,0.16862050695427258,0
866,340,M,20s,electronics,pc,21,64.46,7,0.15541383618673008,1
984,301,M,50s,book,pc,18,177.32,5,0.47571653817593756,0
488,480,F,10s,food,tablet,2,144.59,1,0.5696277726077934,0
352,322,M,30s,food,mobile,5,44.88,4,0.18945497628334043,1
701,32,M,30s,fashion,mobile,1,491.95,6,0.11860235119586929,0
928,45,M,20s,fashion,mobile,14,150.42,7,0.07982136838170971,0
256,265,F,30s,electronics,mobile,11,139.83,5,0.267765143217353,0
222,30,F,40s,book,mobile,20,212.87,6,0.16309024193692018,0
884,84,F,30s,book,tablet,9,210.34,7,0.2554785006402765,0
753,166,F,20s,fashion,tablet,18,219.74,6,0.08607063857981115,0
781,316,M,30s,fashion,mobile,20,453.78,5,0.38464842273859934,1
1,1,M,10s,book,mobile,12,34.82,5,0.32708524169157877,1
546,249,F,20s,book,pc,2,471.11,5,0.32936938519828457,0
446,261,M,50s,electronics,mobile,17,334.63,4,0.2834609695614575,0
79,63,M,10s,book,tablet,19,350.27,5,0.24750762487636724,0
236,483,F,30s,food,pc,4,83.14,4,0.07181436002208617,0
334,164,M,50s,book,tablet,21,167.92,5,0.14537534386657525,0
889,321,F,10s,sports,pc,12,30.85,8,0.06356804687444244,0
349,334,F,40s,book,pc,13,328.27,4,0.33499671636743583,0
98,201,F,10s,fashion,mobile,14,173.23,4,0.22990887175916438,0
82,222,F,50s,fashion,tablet,17,277.87,4,0.04183021497230486,0
502,152,F,40s,sports,tablet,13,377.6,4,0.1665161090007424,0
967,132,F,30s,food,mobile,18,279.0,9,0.0465482534036075,0
477,114,M,20s,book,pc,2,40.39,4,0.3611706133221165,1
927,462,M,30s,book,pc,21,35.51,9,0.08070355730399538,0
704,217,M,20s,sports,tablet,0,434.24,4,0.10165451201907033,0
765,196,F,20s,electronics,mobile,22,134.76,7,0.19679038569741444,0
921,281,F,50s,electronics,mobile,23,184.29,3,0.10682118197666385,0
550,202,F,40s,food,tablet,6,113.11,3,0.18607877542778498,0
14,483,M,40s,book,pc,19,350.95,6,0.196810807180194,0
392,135,M,10s,book,pc,6,196.12,5,0.5862606709371357,1
347,234,F,30s,book,mobile,16,230.88,6,0.16264110679007981,0
310,141,F,50s,fashion,pc,14,338.86,4,0.2415869385175493,0
386,196,F,30s,electronics,pc,12,313.42,4,0.14698387292053544,0
209,498,F,10s,sports,pc,23,388.3,3,0.49152688772003844,0
357,43,F,10s,fashion,tablet,14,375.67,5,0.3061409975250924,0
974,57,M,50s,fashion,mobile,2,222.75,4,0.1976757766016341,1
601,420,F,10s,electronics,tablet,16,99.97,8,0.1550550451094358,0
568,142,F,50s,book,tablet,15,115.49,5,0.1507248218293337,0
94,210,F,10s,food,pc,21,354.84,7,0.09103597840644144,0
93,72,F,40s,sports,mobile,0,134.34,8,0.496420169143539,0
340,224,M,50s,electronics,pc,23,223.02,2,0.1344279343182902,0
597,27,F,40s,food,mobile,13,58.41,7,0.3543014117466248,1
445,128,F,40s,electronics,pc,2,65.52,9,0.5376545861171996,1
757,106,F,50s,electronics,mobile,19,128.72,4,0.15726361552623427,0
22,165,M,30s,electronics,mobile,21,46.99,4,0.09572854527670431,1
291,215,F,20s,electronics,pc,3,140.91,1,0.43137135826161094,0
485,71,M,10s,book,pc,23,286.26,6,0.21900269189191207,0
784,204,F,10s,fashion,tablet,8,373.66,4,0.2261118905204061,0
306,153,F,30s,electronics,tablet,20,21.19,5,0.047811970466959654,0
634,67,F,20s,food,mobile,0,302.31,5,0.25828966562978894,1
128,90,F,30s,food,pc,23,184.78,5,0.10159286414347808,0
625,260,F,20s,food,pc,13,117.19,7,0.18960628750338288,0
939,362,F,50s,fashion,tablet,12,20.77,2,0.047918256739234916,0
273,228,F,50s,fashion,pc,14,166.34,4,0.12819448257827704,0
848,79,F,40s,food,mobile,17,395.89,4,0.2961575285690248,1
442,96,F,40s,book,mobile,15,267.36,5,0.2376739349134473,0
503,349,M,50s,fashion,mobile,5,388.94,5,0.08334420119676571,0
130,330,M,40s,fashion,tablet,21,209.12,4,0.12492380624834253,0
132,469,M,50s,book,mobile,15,422.41,3,0.11472158420381515,0
597,382,M,30s,electronics,tablet,10,79.43,4,0.28096798599365436,0
935,246,F,10s,fashion,tablet,6,410.92,5,0.2775523370013969,0
482,272,F,50s,food,mobile,8,240.62,6,0.15702784401892528,0
862,495,M,50s,food,tablet,0,374.27,6,0.09714365243907858,0
390,403,M,50s,book,tablet,9,124.01,6,0.29784715183205673,1
593,157,M,40s,food,mobile,7,245.65,4,0.17409259420877304,0
999,116,M,40s,sports,mobile,10,367.73,2,0.035263446513631454,1
985,435,F,40s,food,tablet,4,244.46,4,0.137894869462598,0
325,18,M,40s,book,tablet,5,231.76,3,0.4787290801104639,0
69,442,F,30s,book,pc,23,406.28,8,0.29855787033850356,0
660,172,F,50s,book,mobile,23,85.36,6,0.23371793969039634,1
448,16,F,30s,sports,pc,11,240.18,4,0.09367897793175141,1
528,449,M,40s,fashion,tablet,10,412.08,4,0.12441114600441998,0
819,240,M,30s,electronics,pc,6,423.4,9,0.3260465479340679,0
617,386,F,50s,food,tablet,6,63.55,4,0.10974285113895035,0
165,56,M,50s,fashion,pc,11,425.83,3,0.4676605513105455,0
488,79,M,40s,book,tablet,11,11.02,4,0.10922736120465291,0
713,103,F,50s,fashion,tablet,0,428.5,3,0.46481458212620286,0
709,284,F,30s,fashion,tablet,23,136.06,8,0.12579876826978958,0
426,193,M,20s,sports,mobile,18,291.19,4,0.1203096688392264,0
697,5,F,50s,book,tablet,20,9.77,6,0.17495239041970004,0
834,106,M,30s,book,mobile,3,367.09,2,0.23533737473217597,0
265,278,M,30s,food,tablet,18,218.62,7,0.4716792572110808,1
875,373,F,30s,food,pc,20,423.67,2,0.4608121121132674,0
612,100,F,50s,food,tablet,18,279.98,4,0.2183863420869841,0
342,238,M,20s,food,tablet,10,418.16,9,0.23388423161412247,0
832,269,F,40s,fashion,pc,8,307.77,5,0.3567660480000224,0
726,321,M,40s,fashion,tablet,12,374.21,1,0.039061140428941765,0
278,400,F,50s,food,tablet,21,375.25,4,0.0714411373005047,0
674,489,M,50s,food,tablet,18,127.1,4,0.3170469921354854,0
439,86,F,10s,food,pc,4,290.74,5,0.1262760898857927,0
157,320,M,20s,electronics,tablet,10,437.56,9,0.15330524461159506,0
422,32,M,30s,food,mobile,23,440.04,8,0.0474885017066104,1
251,336,F,30s,electronics,mobile,2,195.43,2,0.09885680630192777,0
878,51,M,40s,food,mobile,4,165.82,3,0.159445956675027,0
609,79,M,50s,book,mobile,12,328.71,3,0.08262283539987018,0
530,186,M,20s,sports,pc,13,390.35,4,0.054524047050579706,0
327,174,M,40s,fashion,tablet,12,22.56,5,0.045140629952655574,0
961,436,M,20s,book,mobile,1,51.25,4,0.07203127552453385,1
895,106,F,50s,sports,tablet,1,390.47,6,0.05581336468755053,0
97,63,M,30s,electronics,tablet,17,221.22,3,0.18147857675017792,0
513,76,M,10s,fashion,pc,5,335.49,7,0.12610121384459386,0
216,316,M,20s,electronics,tablet,18,411.08,3,0.10661771662154541,1
132,321,F,30s,electronics,mobile,9,379.62,3,0.09993864756438522,0
260,373,F,20s,fashion,mobile,20,405.81,4,0.24654263246840846,0
125,81,M,20s,sports,pc,7,259.37,5,0.0320197842045615,0
82,361,M,20s,fashion,mobile,4,83.1,3,0.2225674618666429,1
283,128,F,50s,food,mobile,1,239.39,8,0.22971274280031803,0
683,183,F,40s,electronics,pc,5,481.83,1,0.0738982063058926,0
59,243,M,20s,food,pc,17,156.2,5,0.10819011270824602,0
544,185,F,50s,fashion,mobile,7,212.54,7,0.2902012894453491,0
161,498,M,10s,fashion,pc,1,383.89,6,0.03329559903947857,0
284,220,M,40s,sports,pc,22,42.61,3,0.07356802883232898,0
106,71,M,50s,electronics,mobile,19,379.74,1,0.0889465056062875,0
105,457,F,10s,book,mobile,3,140.74,4,0.31118090138674914,1
439,342,M,40s,fashion,pc,14,137.33,6,0.10047434706936675,0
228,154,M,50s,book,tablet,23,293.3,3,0.30103154449933744,0
700,245,F,10s,electronics,tablet,19,131.37,6,0.39905520739723727,1
582,140,M,50s,food,mobile,23,322.37,3,0.07671047327885087,0
318,71,M,10s,electronics,mobile,8,454.88,2,0.22545182878494222,0
464,46,M,20s,sports,tablet,23,205.29,6,0.1590722613221196,0
802,47,F,20s,book,pc,19,472.06,5,0.3645882707992889,1
599,79,F,40s,book,tablet,20,471.42,4,0.22326574948206596,0
882,422,M,10s,food,tablet,5,107.75,1,0.1795652924769565,0
874,149,F,20s,food,mobile,8,218.73,7,0.045855093664373944,1
472,398,M,40s,fashion,pc,12,495.11,5,0.18311989258249803,0
56,130,M,30s,electronics,tablet,4,68.6,5,0.1567440949286006,0
625,456,F,20s,sports,pc,13,240.3,7,0.06711801286951989,0
13,127,F,20s,fashion,mobile,13,218.78,5,0.12554886260413095,0
440,365,M,50s,electronics,tablet,17,405.95,8,0.3760085450329648,1
18,119,F,30s,food,mobile,6,85.23,7,0.19751948089830682,0
694,454,F,10s,sports,tablet,5,114.65,10,0.22937029564020195,1
973,485,F,40s,food,pc,11,91.9,8,0.1635385514236033,0
113,357,M,30s,food,mobile,13,87.48,5,0.07115977564756355,0
229,417,M,10s,book,pc,18,132.6,10,0.07802041464710051,0
171,489,F,20s,electronics,tablet,15,266.47,7,0.11920458238874702,0
295,262,M,40s,fashion,mobile,23,354.91,6,0.061589183888623694,0
189,244,M,40s,book,pc,18,193.25,5,0.3323678235168041,0
426,474,F,30s,electronics,pc,9,225.88,4,0.1580243495359858,0
977,382,M,50s,electronics,tablet,10,397.23,10,0.09236425106929796,0
79,103,F,10s,electronics,mobile,3,264.98,8,0.18890144006027915,1
658,489,M,30s,sports,pc,19,296.94,5,0.37296501554627026,0
919,37,M,50s,book,mobile,1,261.4,2,0.037839316018922535,0
182,142,F,50s,fashion,mobile,8,395.91,5,0.06262966411116073,0
499,37,M,50s,book,mobile,9,95.82,4,0.19988185307802198,0
798,8,F,40s,food,mobile,7,490.72,3,0.10020035330083718,0
762,231,M,10s,electronics,tablet,3,440.32,0,0.18218603184382232,0
866,333,M,10s,food,pc,12,203.13,3,0.2960687499742534,0
826,397,M,30s,book,mobile,5,210.47,5,0.09844897266711643,0
708,296,F,20s,fashion,pc,5,425.25,4,0.1403132732353273,0
835,107,M,30s,food,pc,1,225.55,5,0.27047137978349983,1
71,348,M,10s,food,pc,8,256.54,8,0.17928539438086447,0
248,442,F,40s,sports,tablet,5,374.26,4,0.13227362955215227,0
146,18,F,30s,book,mobile,4,197.05,4,0.14475008128125869,0
618,313,M,20s,food,mobile,1,229.74,3,0.2361351354837258,0
775,83,F,30s,book,pc,13,23.37,4,0.19856900465436902,0
296,422,F,50s,fashion,pc,9,70.92,6,0.2844862722614359,0
582,288,F,20s,food,tablet,14,232.04,4,0.39419043475973264,0
470,470,F,50s,fashion,tablet,16,27.6,9,0.2243341115103712,1
506,194,M,40s,food,pc,6,156.97,6,0.05920196740942442,0
193,461,F,10s,electronics,mobile,19,221.44,2,0.33129167554709854,0
68,215,M,30s,sports,tablet,10,55.3,7,0.11796515440450074,1
494,281,M,30s,sports,mobile,12,37.34,3,0.11853502982360137,1
817,220,M,50s,sports,tablet,22,13.06,4,0.2369104018076366,1
52,442,F,50s,fashion,mobile,20,245.23,7,0.46022842434936173,0
882,459,F,10s,book,pc,16,77.68,2,0.11156538347266773,0
363,289,M,30s,sports,tablet,4,345.86,11,0.10971328488186856,1
797,344,M,10s,food,pc,11,249.01,5,0.4663775652901132,0
917,194,F,50s,food,tablet,3,14.37,5,0.10369873548821036,0
474,158,F,50s,electronics,pc,0,34.22,9,0.03935835183610389,0
846,465,M,20s,fashion,tablet,9,459.3,7,0.11772928400138229,0
521,104,F,50s,food,tablet,1,66.55,3,0.036402488544387254,0
763,34,F,50s,food,tablet,12,379.88,4,0.16802015610954524,0
